model,serial_no,image_name,image_type,image_path,image_ext,file_size,file_mtime
NEW_DELIM4,217,G3_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000217\G3_R10.jpg,.jpg,3398,2025-12-17 9:13
NEW_DELIM4,238,G1_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000238\G1_BZ1.jpg,.jpg,64862,2025-12-17 9:13
NEW_DELIM4,252,G0_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000252\G0_BZ1.jpg,.jpg,64804,2025-12-17 9:13
NEW_DELIM4,258,G3_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000258\G3_R10.jpg,.jpg,3398,2025-12-17 9:13
NEW_DELIM4,263,G3_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000263\G3_BZ1.jpg,.jpg,62755,2025-12-17 9:13
NEW_DELIM4,325,G2_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000325\G2_BZ1.jpg,.jpg,64732,2025-12-17 9:13
NEW_DELIM4,361,G0_R1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000361\G0_R1.jpg,.jpg,3536,2025-12-17 9:13
NEW_DELIM4,370,G2_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000370\G2_BZ1.jpg,.jpg,64732,2025-12-17 9:13
NEW_DELIM4,382,G0_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000382\G0_BZ1.jpg,.jpg,64804,2025-12-17 9:13
NEW_DELIM4,399,G1_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000399\G1_R10.jpg,.jpg,3542,2025-12-17 9:13
NEW_DELIM4,457,G0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000457\G0_R10.jpg,.jpg,3369,2025-12-17 9:13
NEW_DELIM4,462,G0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000462\G0_R10.jpg,.jpg,3369,2025-12-17 9:13
NEW_DELIM4,504,G0_R1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000504\G0_R1.jpg,.jpg,3536,2025-12-17 9:13
NEW_DELIM4,508,G2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000508\G2_R10.jpg,.jpg,3378,2025-12-17 9:13
NEW_DELIM4,533,G0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000533\G0_R10.jpg,.jpg,3369,2025-12-17 9:13
NEW_DELIM4,547,G2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000547\G2_R10.jpg,.jpg,3378,2025-12-17 9:13
NEW_DELIM4,561,G0_R9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000561\G0_R9.jpg,.jpg,3879,2025-12-17 9:13
NEW_DELIM4,568,G0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000568\G0_Q1.jpg,.jpg,5210,2025-12-17 9:13
NEW_DELIM4,617,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000617\G2_Q1.jpg,.jpg,5434,2025-12-17 9:13
NEW_DELIM4,625,G0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000625\G0_R10.jpg,.jpg,3369,2025-12-17 9:13
NEW_DELIM4,627,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000627\G2_Q1.jpg,.jpg,5434,2025-12-17 9:13
NEW_DELIM4,643,G1_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000643\G1_R10.jpg,.jpg,3542,2025-12-17 9:13
NEW_DELIM4,657,G3_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000657\G3_R10.jpg,.jpg,3398,2025-12-17 9:13
NEW_DELIM4,685,G3_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000685\G3_R10.jpg,.jpg,3398,2025-12-17 9:13
NEW_DELIM4,703,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000703\G2_Q1.jpg,.jpg,5434,2025-12-17 9:13
NEW_DELIM4,712,G2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000712\G2_R10.jpg,.jpg,3378,2025-12-17 9:13
NEW_DELIM4,720,G2_C1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000720\G2_C1.jpg,.jpg,5690,2025-12-17 9:13
NEW_DELIM4,722,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000722\G1_Q1.jpg,.jpg,5323,2025-12-17 9:13
NEW_DELIM4,728,G2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000728\G2_R10.jpg,.jpg,3378,2025-12-17 9:13
NEW_DELIM4,737,G1_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000737\G1_R10.jpg,.jpg,3542,2025-12-17 9:13
NEW_DELIM4,768,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000768\G2_Q1.jpg,.jpg,5434,2025-12-17 9:13
NEW_DELIM4,796,G0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000796\G0_Q1.jpg,.jpg,5210,2025-12-17 9:13
NEW_DELIM4,804,G1_R11.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000804\G1_R11.jpg,.jpg,3350,2025-12-17 9:13
NEW_DELIM4,807,G0_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000807\G0_BZ1.jpg,.jpg,64804,2025-12-17 9:13
NEW_DELIM4,808,G3_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000808\G3_Q1.jpg,.jpg,5077,2025-12-17 9:13
NEW_DELIM4,809,G1_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000809\G1_R10.jpg,.jpg,3542,2025-12-17 9:13
NEW_DELIM4,819,G0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000819\G0_R10.jpg,.jpg,3369,2025-12-17 9:13
NEW_DELIM4,820,G0_C1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000820\G0_C1.jpg,.jpg,5668,2025-12-17 9:13
NEW_DELIM4,851,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000851\G2_Q1.jpg,.jpg,5434,2025-12-17 9:13
NEW_DELIM4,854,G0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000854\G0_Q1.jpg,.jpg,5210,2025-12-17 9:13
NEW_DELIM4,859,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000859\G1_Q1.jpg,.jpg,5323,2025-12-17 9:13
NEW_DELIM4,885,G2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000885\G2_R10.jpg,.jpg,3378,2025-12-17 9:13
NEW_DELIM4,896,G1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000896\G1_Q1.jpg,.jpg,5323,2025-12-17 9:13
NEW_DELIM4,904,G3_C1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000904\G3_C1.jpg,.jpg,5686,2025-12-17 9:13
NEW_DELIM4,905,G1_C1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000905\G1_C1.jpg,.jpg,5695,2025-12-17 9:13
NEW_DELIM4,908,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000908\G2_Q1.jpg,.jpg,5434,2025-12-17 9:13
NEW_DELIM4,930,G2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000930\G2_R10.jpg,.jpg,3378,2025-12-17 9:13
NEW_DELIM4,941,G2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000941\G2_Q1.jpg,.jpg,5434,2025-12-17 9:13
NEW_DELIM4,962,G2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000962\G2_R10.jpg,.jpg,3378,2025-12-17 9:13
NEW_DELIM4,231,G0_C8.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000231\G0_C8.jpg,.jpg,5508,2025-12-17 9:13
NEW_DELIM4,289,G1_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000289\G1_U3.jpg,.jpg,24875,2025-12-17 9:13
NEW_DELIM4,301,G2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000301\G2_U3.jpg,.jpg,24677,2025-12-17 9:13
NEW_DELIM4,371,G2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000371\G2_U3.jpg,.jpg,24677,2025-12-17 9:13
NEW_DELIM4,379,G0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000379\G0_U3.jpg,.jpg,24938,2025-12-17 9:13
NEW_DELIM4,379,G1_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000379\G1_U3.jpg,.jpg,24875,2025-12-17 9:13
NEW_DELIM4,379,G2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000379\G2_U3.jpg,.jpg,24677,2025-12-17 9:13
NEW_DELIM4,379,G3_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000379\G3_U3.jpg,.jpg,24977,2025-12-17 9:13
NEW_DELIM4,381,G0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000381\G0_U3.jpg,.jpg,24938,2025-12-17 9:13
NEW_DELIM4,403,G3_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000403\G3_U3.jpg,.jpg,24977,2025-12-17 9:13
NEW_DELIM4,422,G3_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000422\G3_U2.jpg,.jpg,16267,2025-12-17 9:13
NEW_DELIM4,426,G2_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000426\G2_U2.jpg,.jpg,16234,2025-12-17 9:13
NEW_DELIM4,485,G3_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000485\G3_U3.jpg,.jpg,24977,2025-12-17 9:13
NEW_DELIM4,512,G1_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000512\G1_U3.jpg,.jpg,24875,2025-12-17 9:13
NEW_DELIM4,513,G2_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000513\G2_D4.jpg,.jpg,6901,2025-12-17 9:13
NEW_DELIM4,518,G2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000518\G2_U3.jpg,.jpg,24677,2025-12-17 9:13
NEW_DELIM4,522,G0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000522\G0_U3.jpg,.jpg,24938,2025-12-17 9:13
NEW_DELIM4,526,G0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000526\G0_U3.jpg,.jpg,24938,2025-12-17 9:13
NEW_DELIM4,593,G2_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000593\G2_D2.jpg,.jpg,6749,2025-12-17 9:13
NEW_DELIM4,626,G1_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000626\G1_Q2.jpg,.jpg,6131,2025-12-17 9:13
NEW_DELIM4,634,G3_D3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000634\G3_D3.jpg,.jpg,6685,2025-12-17 9:13
NEW_DELIM4,646,G3_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000646\G3_U2.jpg,.jpg,16267,2025-12-17 9:13
NEW_DELIM4,664,G0_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000664\G0_U2.jpg,.jpg,16339,2025-12-17 9:13
NEW_DELIM4,673,G2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000673\G2_U3.jpg,.jpg,24677,2025-12-17 9:13
NEW_DELIM4,715,G3_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000715\G3_Q2.jpg,.jpg,6359,2025-12-17 9:13
NEW_DELIM4,733,G3_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000733\G3_U2.jpg,.jpg,16267,2025-12-17 9:13
NEW_DELIM4,749,G2_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000749\G2_U2.jpg,.jpg,16234,2025-12-17 9:13
NEW_DELIM4,761,G3_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000761\G3_U2.jpg,.jpg,16267,2025-12-17 9:13
NEW_DELIM4,778,G0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000778\G0_U3.jpg,.jpg,24938,2025-12-17 9:13
NEW_DELIM4,779,G2_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000779\G2_Q2.jpg,.jpg,6157,2025-12-17 9:13
NEW_DELIM4,791,G1_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000791\G1_U2.jpg,.jpg,16122,2025-12-17 9:13
NEW_DELIM4,795,G1_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000795\G1_U3.jpg,.jpg,24875,2025-12-17 9:13
NEW_DELIM4,902,G0_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000902\G0_IC1.jpg,.jpg,100446,2025-12-17 9:13
NEW_DELIM4,922,G2_IC1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000922\G2_IC1.jpg,.jpg,101392,2025-12-17 9:13
NEW_DELIM4,214,D0_C1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000214\D0_C1.jpg,.jpg,5778,2025-12-17 10:26
NEW_DELIM4,217,D3_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000217\D3_R10.jpg,.jpg,3516,2025-12-17 10:27
NEW_DELIM4,231,D0_C8.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000231\D0_C8.jpg,.jpg,6004,2025-12-17 10:35
NEW_DELIM4,238,D1_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000238\D1_BZ1.jpg,.jpg,67508,2025-12-17 10:38
NEW_DELIM4,252,D0_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000252\D0_BZ1.jpg,.jpg,68428,2025-12-17 10:46
NEW_DELIM4,258,D3_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000258\D3_R10.jpg,.jpg,3526,2025-12-17 10:49
NEW_DELIM4,263,D3_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000263\D3_BZ1.jpg,.jpg,65068,2025-12-17 10:51
NEW_DELIM4,289,D1_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000289\D1_U3.jpg,.jpg,24571,2025-12-17 11:05
NEW_DELIM4,301,D2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000301\D2_U3.jpg,.jpg,24457,2025-12-17 11:12
NEW_DELIM4,325,D2_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000325\D2_BZ1.jpg,.jpg,65785,2025-12-17 12:05
NEW_DELIM4,361,D0_R1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000361\D0_R1.jpg,.jpg,3606,2025-12-17 12:23
NEW_DELIM4,370,D2_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000370\D2_BZ1.jpg,.jpg,66155,2025-12-17 12:28
NEW_DELIM4,371,D2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000371\D2_U3.jpg,.jpg,24331,2025-12-17 12:28
NEW_DELIM4,379,D0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000379\D0_U3.jpg,.jpg,22638,2025-12-17 12:34
NEW_DELIM4,379,D1_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000379\D1_U3.jpg,.jpg,22904,2025-12-17 12:34
NEW_DELIM4,379,D2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000379\D2_U3.jpg,.jpg,23636,2025-12-17 12:34
NEW_DELIM4,379,D3_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000379\D3_U3.jpg,.jpg,24443,2025-12-17 12:34
NEW_DELIM4,381,D0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000381\D0_U3.jpg,.jpg,24552,2025-12-17 12:35
NEW_DELIM4,382,D0_BZ1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000382\D0_BZ1.jpg,.jpg,65834,2025-12-17 12:35
NEW_DELIM4,399,D1_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000399\D1_R10.jpg,.jpg,3430,2025-12-17 12:44
NEW_DELIM4,403,D3_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000403\D3_U3.jpg,.jpg,23036,2025-12-17 12:46
NEW_DELIM4,422,D3_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000422\D3_U2.jpg,.jpg,17038,2025-12-17 12:56
NEW_DELIM4,426,D2_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000426\D2_U2.jpg,.jpg,17016,2025-12-17 12:58
NEW_DELIM4,457,D0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000457\D0_R10.jpg,.jpg,3419,2025-12-17 13:14
NEW_DELIM4,462,D0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000462\D0_R10.jpg,.jpg,3574,2025-12-17 13:17
NEW_DELIM4,485,D3_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000485\D3_U3.jpg,.jpg,24778,2025-12-17 13:29
NEW_DELIM4,504,D0_R1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000504\D0_R1.jpg,.jpg,3678,2025-12-17 13:39
NEW_DELIM4,508,D2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000508\D2_R10.jpg,.jpg,3557,2025-12-17 13:41
NEW_DELIM4,512,D1_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000512\D1_U3.jpg,.jpg,24205,2025-12-17 13:43
NEW_DELIM4,513,D2_D4.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000513\D2_D4.jpg,.jpg,6924,2025-12-17 13:44
NEW_DELIM4,518,D2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000518\D2_U3.jpg,.jpg,24686,2025-12-17 13:46
NEW_DELIM4,522,D0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000522\D0_U3.jpg,.jpg,24133,2025-12-17 13:49
NEW_DELIM4,526,D0_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000526\D0_U3.jpg,.jpg,24427,2025-12-17 13:52
NEW_DELIM4,533,D0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000533\D0_R10.jpg,.jpg,3348,2025-12-17 13:55
NEW_DELIM4,547,D2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000547\D2_R10.jpg,.jpg,3546,2025-12-17 14:02
NEW_DELIM4,561,D0_R9.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000561\D0_R9.jpg,.jpg,4058,2025-12-17 14:10
NEW_DELIM4,568,D0_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000568\D0_Q1.jpg,.jpg,5440,2025-12-17 14:13
NEW_DELIM4,593,D2_D2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000593\D2_D2.jpg,.jpg,7280,2025-12-17 14:27
NEW_DELIM4,617,D2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000617\D2_Q1.jpg,.jpg,5484,2025-12-17 14:39
NEW_DELIM4,625,D0_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000625\D0_R10.jpg,.jpg,3503,2025-12-17 14:43
NEW_DELIM4,626,D1_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000626\D1_Q2.jpg,.jpg,5957,2025-12-17 14:44
NEW_DELIM4,627,D2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000627\D2_Q1.jpg,.jpg,5571,2025-12-17 14:44
NEW_DELIM4,634,D3_D3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000634\D3_D3.jpg,.jpg,6286,2025-12-17 14:48
NEW_DELIM4,643,D1_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000643\D1_R10.jpg,.jpg,3468,2025-12-17 14:52
NEW_DELIM4,646,D3_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000646\D3_U2.jpg,.jpg,16986,2025-12-17 14:54
NEW_DELIM4,657,D3_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000657\D3_R10.jpg,.jpg,3518,2025-12-17 15:00
NEW_DELIM4,664,D0_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000664\D0_U2.jpg,.jpg,16958,2025-12-17 15:03
NEW_DELIM4,673,D2_U3.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000673\D2_U3.jpg,.jpg,23864,2025-12-17 15:08
NEW_DELIM4,685,D3_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000685\D3_R10.jpg,.jpg,3420,2025-12-17 15:14
NEW_DELIM4,703,D2_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000703\D2_Q1.jpg,.jpg,5618,2025-12-17 15:25
NEW_DELIM4,712,D2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000712\D2_R10.jpg,.jpg,3561,2025-12-17 15:29
NEW_DELIM4,715,D3_Q2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000715\D3_Q2.jpg,.jpg,6043,2025-12-17 15:31
NEW_DELIM4,720,D2_C1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000720\D2_C1.jpg,.jpg,5743,2025-12-17 15:34
NEW_DELIM4,722,D1_Q1.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000722\D1_Q1.jpg,.jpg,5895,2025-12-17 15:35
NEW_DELIM4,728,D2_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000728\D2_R10.jpg,.jpg,3547,2025-12-17 15:38
NEW_DELIM4,733,D3_U2.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000733\D3_U2.jpg,.jpg,17221,2025-12-17 15:41
NEW_DELIM4,737,D1_R10.jpg,roi,C:\Users\PC4\Downloads\TUK_PCA\AOI\defect image\NEW_DELIM4\00000737\D1_R10.jpg,.jpg,3479,2025-12-17 15:43
