KO,로트명,로트ID,기판데이터 갱신일시,생산시작 시각,셋업종료 시각,생산종료시각,예정수량(장),실적수량(장),실장CT/장 MAX A,실장CT/장 MAX B,실장CT/장 MAX C,실장CT/장 MAX D,실장CT/장 MIN A,실장CT/장 MIN B,실장CT/장 MIN C,실장CT/장 MIN D,실장CT/장 AVE A,실장CT/장 AVE B,실장CT/장 AVE C,실장CT/장 AVE D,반송CT/장 MAX,반송CT/장 MIN,반송CT/장 AVE,대기CT/장 MAX,대기CT/장 MIN,대기CT/장 AVE,마크인식CT/장 MAX A,마크인식CT/장 MAX B,마크인식CT/장 MAX C,마크인식CT/장 MAX D,마크인식CT/장 MIN A,마크인식CT/장 MIN B,마크인식CT/장 MIN C,마크인식CT/장 MIN D,마크인식CT/장 AVE A,마크인식CT/장 AVE B,마크인식CT/장 AVE C,마크인식CT/장 AVE D,흡착에러 횟수,부품 인식에러 횟수,리드들뜸 에러횟수,마크 인식에러 횟수,반송에러횟수,그 밖의 에러횟수,에러정지 시간(초),에러복구 시간(초),배드마크 NG수,탑재완료 블록수,상류측 대기시간(초),하류측 대기시간(초),설비 가동률(%),마운트점수,부품소비수,스테이지,상류대기CT MAX(초),상류대기CT Min(초),상류대기CT Ave(초),하류대기CT Max(초),하류대기CT Min(초),하류대기CT Ave(초),연속생산CT 장 Max,연속생산CT 장 Min,연속생산CT 장 Ave,생산CT 장 Max,생산CT 장 Min,생산CT 장 Ave,작업자 정지시간(초),레인,다른 레인 대기시간(초),반송정지 옵셋량/장 AVE,생산품종,면 정보,생산로트,---,다른 스테이지 대기시간(초),사이클 타임,source_file
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:51:23,0,240,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.1,232.07,0.0,1.57,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,480,375.75,3.11,16.4,75,36011,A,232.07,0.0,1.56,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.643,LotLog_SH-G1408CH_FULL-251207_239_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:51:23,0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,480,375.75,3.11,16.4,75,36011,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,307.75,58746.6,50.13,309.56,0.0,MCH,0.0,0.0,,,,,0.0,50.643,LotLog_SH-G1408CH_FULL-251207_239_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 10:13:25,0,24,48.5,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.23,0.0,0.0,0.0,42.78,4.86,7.04,232.07,0.0,15.76,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,48,375.75,2.67,2.0,75,3600,A,232.07,0.0,15.65,1.9,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,123.92,1,0.0,0.0,,,,,0.0,52.047,LotLog_SH-G1408CH_FULL-251207_23_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 10:13:25,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,48,375.75,2.67,2.0,75,3600,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.25,2629.36,58746.6,50.25,2550.71,0.0,MCH,0.0,0.0,,,,,0.0,52.047,LotLog_SH-G1408CH_FULL-251207_23_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:52:14,0,241,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.57,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,482,375.75,3.11,16.5,75,36161,A,232.07,0.0,1.55,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.641,LotLog_SH-G1408CH_FULL-251207_240_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:52:14,0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,482,375.75,3.11,16.5,75,36161,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,306.68,58746.6,50.13,308.48,0.0,MCH,0.0,0.0,,,,,0.0,50.641,LotLog_SH-G1408CH_FULL-251207_240_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:53:04,0,242,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.56,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,484,375.75,3.11,16.5,75,36311,A,232.07,0.0,1.55,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.639,LotLog_SH-G1408CH_FULL-251207_241_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:53:04,0,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,484,375.75,3.11,16.5,75,36311,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,305.61,58746.6,50.13,307.41,0.0,MCH,0.0,0.0,,,,,0.0,50.639,LotLog_SH-G1408CH_FULL-251207_241_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:53:54,0,243,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.55,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,486,375.75,3.11,16.6,75,36461,A,232.07,0.0,1.54,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.637,LotLog_SH-G1408CH_FULL-251207_242_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 14:01:28,0,252,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.5,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,504,375.75,3.11,17.1,75,37811,A,232.07,0.0,1.49,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.63,LotLog_SH-G1408CH_FULL-251207_251_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:53:54,0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,486,375.75,3.11,16.6,75,36461,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,304.56,58746.6,50.13,306.36,0.0,MCH,0.0,0.0,,,,,0.0,50.637,LotLog_SH-G1408CH_FULL-251207_242_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:54:44,0,244,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.55,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,488,375.75,3.11,16.7,75,36611,A,232.07,0.0,1.53,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.636,LotLog_SH-G1408CH_FULL-251207_243_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:54:44,0,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,488,375.75,3.11,16.7,75,36611,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,303.51,58746.6,50.13,305.31,0.0,MCH,0.0,0.0,,,,,0.0,50.636,LotLog_SH-G1408CH_FULL-251207_243_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 11:14:17,0,96,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.87,0.0,0.0,0.0,42.78,4.85,5.41,232.07,0.0,3.94,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.63,0.0,0.0,0.0,7,0,0,0,0,0,4.3,2.71,0,192,375.75,2.67,7.6,75,14407,A,232.07,0.0,3.91,1.9,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,123.92,1,0.0,0.0,,,,,0.0,50.98,LotLog_SH-G1408CH_FULL-251207_95_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:55:35,0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,490,375.75,3.11,16.7,75,36761,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,302.47,58746.6,50.13,304.27,0.0,MCH,0.0,0.0,,,,,0.0,50.634,LotLog_SH-G1408CH_FULL-251207_244_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:56:27,0,246,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.89,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.54,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,492,375.75,3.11,16.8,75,36911,A,232.07,0.0,1.52,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.64,LotLog_SH-G1408CH_FULL-251207_245_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:56:27,0,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,492,375.75,3.11,16.8,75,36911,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,301.45,58746.6,50.13,303.24,0.0,MCH,0.0,0.0,,,,,0.0,50.64,LotLog_SH-G1408CH_FULL-251207_245_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 14:00:38,0,251,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.5,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,502,375.75,3.11,17.1,75,37661,A,232.07,0.0,1.49,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.632,LotLog_SH-G1408CH_FULL-251207_250_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 10:14:15,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,50,375.75,2.67,2.1,75,3750,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.25,2521.91,58746.6,50.25,2450.7,0.0,MCH,0.0,0.0,,,,,0.0,51.983,LotLog_SH-G1408CH_FULL-251207_24_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:57:17,0,247,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.53,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,494,375.75,3.11,16.8,75,37061,A,232.07,0.0,1.52,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.639,LotLog_SH-G1408CH_FULL-251207_246_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 10:14:15,0,25,48.5,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.25,0.0,0.0,0.0,42.78,4.86,6.95,232.07,0.0,15.13,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,50,375.75,2.67,2.1,75,3750,A,232.07,0.0,15.03,1.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,123.92,1,0.0,0.0,,,,,0.0,51.983,LotLog_SH-G1408CH_FULL-251207_24_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:59:48,0,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,500,375.75,3.11,17.0,75,37511,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,297.42,58746.6,50.13,299.19,0.0,MCH,0.0,0.0,,,,,0.0,50.634,LotLog_SH-G1408CH_FULL-251207_249_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:59:48,0,250,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.51,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,500,375.75,3.11,17.0,75,37511,A,232.07,0.0,1.5,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.634,LotLog_SH-G1408CH_FULL-251207_249_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:58:58,0,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,498,375.75,3.11,16.9,75,37361,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,298.41,58746.6,50.13,300.19,0.0,MCH,0.0,0.0,,,,,0.0,50.635,LotLog_SH-G1408CH_FULL-251207_248_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:58:57,0,249,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.52,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,498,375.75,3.11,16.9,75,37361,A,232.07,0.0,1.5,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.635,LotLog_SH-G1408CH_FULL-251207_248_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:58:07,0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,496,375.75,3.11,16.9,75,37211,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,299.42,58746.6,50.13,301.2,0.0,MCH,0.0,0.0,,,,,0.0,50.638,LotLog_SH-G1408CH_FULL-251207_247_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:58:07,0,248,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.52,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,496,375.75,3.11,16.9,75,37211,A,232.07,0.0,1.51,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.638,LotLog_SH-G1408CH_FULL-251207_247_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:55:35,0,245,49.47,0.0,0.0,0.0,22.45,0.0,0.0,0.0,44.88,0.0,0.0,0.0,42.78,4.85,5.09,232.07,0.0,1.54,1.05,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,11,0,0,0,0,0,4.3,2.71,0,490,375.75,3.11,16.7,75,36761,A,232.07,0.0,1.53,1.9,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2287.11,1,0.0,0.0,,,,,0.0,50.634,LotLog_SH-G1408CH_FULL-251207_244_20251207.csv
KO,SH-G1408CH_FULL-251207,,2025/12/07 17:26:00,2025-12-07 16:43:57,2025/12/07 17:13:08,2025/12/08 13:57:17,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0,0,0,0.0,0.0,0,494,375.75,3.11,16.8,75,37061,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58746.6,50.13,300.43,58746.6,50.13,302.22,0.0,MCH,0.0,0.0,,,,,0.0,50.639,LotLog_SH-G1408CH_FULL-251207_246_20251207.csv
KO,SEIL-SMC_770GD_AVS_TOP,,2025/12/09 15:58:30,2025-12-09 15:55:23,2025/12/09 15:57:25,2025/12/09 16:00:30,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,1,107.39,0.0,12.1,6,6,MCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.81,185.81,185.81,0.0,MCH,0.0,0.0,,,,,0.0,37.621,LotLog_SEIL-SMC_770GD_AVS_TOP_0_20251209.csv
KO,SEIL-SMC_770GD_AVS_TOP,,2025/12/09 15:58:30,2025-12-09 15:55:23,2025/12/09 15:57:25,2025/12/09 16:01:29,0,2,1.93,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.9,0.0,0.0,0.0,6.79,6.44,6.61,107.39,49.31,78.35,0.65,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,156.7,0.0,21.0,6,12,A,107.39,49.31,78.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.0,23.292,LotLog_SEIL-SMC_770GD_AVS_TOP_1_20251209.csv
KO,SEIL-SMC_770GD_AVS_TOP,,2025/12/09 15:58:30,2025-12-09 15:55:23,2025/12/09 15:57:25,2025/12/09 16:01:29,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,2,156.7,0.0,21.0,6,12,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58.27,58.27,58.27,185.81,58.27,122.04,0.0,MCH,0.0,0.0,,,,,0.0,23.292,LotLog_SEIL-SMC_770GD_AVS_TOP_1_20251209.csv
KO,SEIL-SMC_770GD_AVS_TOP,,2025/12/09 15:58:30,2025-12-09 15:55:23,2025/12/09 15:57:25,2025/12/09 16:01:51,0,3,1.93,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.89,0.0,0.0,0.0,6.79,6.38,6.53,107.39,13.91,56.87,0.65,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,3,170.61,0.0,28.5,6,18,A,107.39,13.91,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.0,18.494,LotLog_SEIL-SMC_770GD_AVS_TOP_2_20251209.csv
KO,SEIL-SMC_770GD_AVS_TOP,,2025/12/09 15:58:30,2025-12-09 15:55:23,2025/12/09 15:57:25,2025/12/09 16:01:52,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,3,170.61,0.0,28.5,6,18,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58.27,22.81,40.54,185.81,22.81,88.96,0.0,MCH,0.0,0.0,,,,,0.0,18.494,LotLog_SEIL-SMC_770GD_AVS_TOP_2_20251209.csv
KO,SEIL-SMC_770GD_AVS_TOP,,2025/12/09 15:58:30,2025-12-09 15:55:23,2025/12/09 15:57:25,2025/12/09 16:02:14,0,4,1.93,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.9,0.0,0.0,0.0,6.79,6.38,6.5,107.39,13.91,46.14,0.65,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,4,184.58,0.0,34.6,6,24,A,107.39,13.91,46.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.0,16.12,LotLog_SEIL-SMC_770GD_AVS_TOP_3_20251209.csv
KO,SEIL-SMC_770GD_AVS_TOP,,2025/12/09 15:58:30,2025-12-09 15:55:23,2025/12/09 15:57:25,2025/12/09 16:02:15,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,4,184.58,0.0,34.6,6,24,MCH,0.0,0.0,0.0,0.0,0.0,0.0,58.27,22.81,34.69,185.81,22.81,72.47,0.0,MCH,0.0,0.0,,,,,0.0,16.12,LotLog_SEIL-SMC_770GD_AVS_TOP_3_20251209.csv
KO,SEIL-SMC_770GD_AVS_TOP,,2025/12/09 15:58:30,2025-12-09 15:55:23,2025/12/09 15:57:25,2025/12/09 16:02:37,0,5,1.93,0.0,0.0,0.0,1.88,0.0,0.0,0.0,1.9,0.0,0.0,0.0,6.79,6.38,6.48,107.39,13.83,39.68,0.65,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,5,198.41,0.0,39.7,6,30,A,107.39,13.83,39.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,,,,0.0,14.681,LotLog_SEIL-SMC_770GD_AVS_TOP_4_20251209.csv
